date,t,cp_location,cp_location_norm,cp_score
2014-01-29,1045,1033.1107446316998,0.5661550175381026,0.9079237003175487
2014-01-30,1046,1041.0257359442828,0.2368697169389136,0.8989276468849117
2014-01-31,1047,1041.038646986469,0.2838739530252821,0.8274133844519507
2014-02-03,1048,1041.0009323693566,0.3332889347925413,0.903574657084911
2014-02-04,1049,1041.0942344511395,0.37646502613621297,0.9273632276006165
2014-02-05,1050,1041.053353937249,0.4260307648929007,0.8700496135291043
2014-02-06,1051,1041.030220430954,0.47475140804981275,0.8913165921159133
2014-02-07,1052,1041.0121062149096,0.5232330373852554,0.9069635112982999
2014-02-10,1053,1043.8726162726805,0.4346373203485482,0.6565913752245864
2014-02-11,1054,1047.0090187707656,0.33290386805878197,0.6441844430933688
2014-02-12,1055,1043.0159492800676,0.5706690819015421,0.6439958129362273
2014-02-13,1056,1042.9491022628843,0.6214713208150355,0.9502396964943325
2014-02-14,1057,1046.9593739229067,0.4781250512901568,0.576265458977318
2014-02-18,1058,1050.001072243724,0.3809013217274328,0.720747585709372
2014-02-19,1059,1048.5126408073345,0.4993980567935956,0.9227397211510544
2014-02-20,1060,1048.5336792228736,0.5460152751012564,0.9402130260529917
2014-02-21,1061,1048.5383727731771,0.5934108203248992,0.9684530204047305
2014-02-24,1062,1048.5385527743488,0.6410212964595823,0.9816124087033532
2014-02-25,1063,1054.4774377412195,0.4058362980371645,0.989138780627968
2014-02-26,1064,1054.2963325363264,0.46207940303207534,0.989027678506838
2014-02-27,1065,1054.4039679790903,0.5045729533766505,0.9940311526138488
2014-02-28,1066,1053.097334404028,0.6144126474272352,0.9976544491600082
2014-03-03,1067,1053.1002202940863,0.6618942717101769,0.9923160662782189
2014-03-04,1068,1050.3674967105842,0.8396430137817051,0.975077147557137
2014-03-05,1069,1048.0000096789558,0.9999995390973405,0.9900094380458861
2014-03-06,1070,1066.0173081112048,0.1896519947045341,0.6997282048436344
2014-03-07,1071,1055.3415254970587,0.7456416429972056,0.7152632803990329
2014-03-10,1072,1052.9152109939662,0.9087994764778008,0.771983294134319
2014-03-11,1073,1066.0135321155042,0.3326889468807535,0.6776146296748521
2014-03-12,1074,1066.010284907553,0.38046262344986254,0.7151160629904459
2014-03-13,1075,1066.0243979157233,0.427409623060796,0.7777449129455881
2014-03-14,1076,1066.005663102646,0.47592080463590763,0.8364711441242465
2014-03-17,1077,1066.0078816820183,0.5234342056181785,0.8493839482075747
2014-03-18,1078,1066.0187501507876,0.5705357071053532,0.8430398347866441
2014-03-19,1079,1074.014004238677,0.23742836958681005,0.7531213998176762
2014-03-20,1080,1074.0073929668945,0.28536223967169116,0.711978465832013
2014-03-21,1081,1074.0007873841932,0.33329583884794073,0.7785768055830325
2014-03-24,1082,1074.0057096645119,0.38068049216610145,0.7370770604596026
2014-03-25,1083,1074.0171385387748,0.42775530767738973,0.6993748951831815
2014-03-26,1084,1074.032582143944,0.47463894552647834,0.6830820761090994
2014-03-27,1085,1071.34298535581,0.6503340306757136,0.6835028641134762
2014-03-28,1086,1068.963342870736,0.8112693871078136,0.6933614682080876
2014-03-31,1087,1081.6596655826663,0.2543016389206514,0.5269453935773649
2014-04-01,1088,1081.990286220929,0.28617684662243026,0.5453733630903206
2014-04-02,1089,1078.4662794901058,0.5016057385663922,0.5649663626788272
2014-04-03,1090,1085.9423082182977,0.19322341817629812,0.9788970956005354
2014-04-04,1091,1085.7959985051375,0.24780959499345218,0.9421097106549328
2014-04-07,1092,1085.5125305378733,0.30892711724412775,0.9795032181238408
2014-04-08,1093,1085.560992532436,0.35423845083637606,0.8863665434012257
2014-04-09,1094,1085.6533206396878,0.39746092191963034,0.9489730821721247
2014-04-10,1095,1094.9999989256428,5.1159867368932324e-08,0.9159667648733352
2014-04-11,1096,1088.2888065777322,0.36719968677465703,0.8729784563466443
2014-04-14,1097,1089.1441897377567,0.3740862029639651,0.919987218089686
2014-04-15,1098,1090.3479790323495,0.3643819508405007,0.9022268005221236
2014-04-16,1099,1090.3516528756645,0.4118260535397851,0.9307781728893523
2014-04-17,1100,1090.0628954730287,0.4731954536653012,0.9031073016722807
2014-04-21,1101,1090.1022222290967,0.518941798614443,0.878520683043206
2014-04-22,1102,1090.242014702903,0.5599040617665283,0.8875742532818335
2014-04-23,1103,1090.050633111521,0.6166365184990029,0.8761710675008507
2014-04-24,1104,1090.0690031306456,0.663380803302592,0.8783937879844523
2014-04-25,1105,1090.3290823692382,0.6986151252743704,0.9913245654492742
2014-04-28,1106,1099.9292185471384,0.28908483108864946,0.9341795951643438
2014-04-29,1107,1099.903294675585,0.3379383487816713,0.9540625752383691
2014-04-30,1108,1104.7521479136553,0.15465962315926976,0.8919462798422966
2014-05-01,1109,1107.5215963244473,0.07040017502632032,0.9746258215344749
2014-05-02,1110,1099.9400523692764,0.47904512527255366,0.9919281885466331
2014-05-05,1111,1099.5573687456672,0.5448872025872766,0.9964086000489618
2014-05-06,1112,1099.0965111990988,0.6144518476619613,0.9918006444188076
2014-05-07,1113,1099.5111699191314,0.6423252419461256,0.9916510033844285
2014-05-08,1114,1099.4515245735026,0.692784544118922,0.9935549914060597
2014-05-09,1115,1096.2226303545979,0.8941604593048634,0.9979965656901433
2014-05-12,1116,1096.9442990214677,0.9074143323110613,0.9977897582726921
2014-05-13,1117,1099.993746571722,0.8098215918227565,0.8328354912329539
2014-05-14,1118,1111.0009566467147,0.33328777872787085,0.712459019803783
2014-05-15,1119,1111.0259114115038,0.37971850421410547,0.7449337440466957
2014-05-16,1120,1111.0221917017734,0.42751468086793293,0.7065513537415504
2014-05-19,1121,1111.0050451983782,0.4759502286486579,0.8187439745305305
2014-05-20,1122,1111.014974248503,0.5230964643570003,0.7786824405814242
2014-05-21,1123,1111.0484956005557,0.569119257116394,0.7964770166116167
2014-05-22,1124,1115.0009190521525,0.4285276641832124,0.700355648284851
2014-05-23,1125,1115.0189973325314,0.47528584130802864,0.6570923579828792
2014-05-27,1126,1115.0070268817133,0.523474910394606,0.6267272710027697
2014-05-28,1127,1111.3504696070495,0.7452157329976433,0.943496540979237
2014-05-29,1128,1111.323405635843,0.7941235411503298,0.9087972276025014
2014-05-30,1129,1115.337522147678,0.6505941834439,0.5649089012853944
2014-06-02,1130,1128.3468667315055,0.07872063183306939,0.998162892185327
2014-06-03,1131,1128.1821937890702,0.1341812481395144,0.9714752220623919
2014-06-04,1132,1128.1588085461353,0.18291387875546034,0.9910436043848597
2014-06-05,1133,1126.3166872329566,0.31825298890682807,0.9330168435668453
2014-06-06,1134,1123.9919202799854,0.476575224762601,0.9645225358970356
2014-06-09,1135,1123.998324461435,0.5238893113602379,0.9736863761337649
2014-06-10,1136,1123.640157514387,0.5885639278863307,0.9851321896165394
2014-06-11,1137,1127.081975535728,0.47228687925105206,0.9857432970674429
2014-06-12,1138,1127.6917987259606,0.4908667273352118,0.9909085490688312
2014-06-13,1139,1127.42957973697,0.5509723934776177,0.9258870807406621
2014-06-16,1140,1123.9862486087006,0.7625595900618746,0.9043508184330223
2014-06-17,1141,1129.1519101550628,0.5641947545208214,0.8768708990776586
2014-06-18,1142,1123.9684661757544,0.8586444678212176,0.7835980039380268
